"5af3","<X1e>ジャン<X04>
おれは ドラゴン牧場を経営している
世界で ただひとりの男だ。

ソルディスのドラゴンは １００年に
１度しか卵を産まないんだ。
じいさんの話だと 今度は８０年も
さきに なるそうだ。

おれが 生きている間には
産んでくれないなんて かなしいけど
これだけは どうにもならないからな。

おれの子孫のために 大事に
ドラゴンを 育ててるのさ。",""
"5c3b","<X1e>ボイル<X04>
わしは 若いころ ドラゴン牧場の
あるじを しておったのじゃ。<IF_NOT00f5><JUMP5df2>

ドラゴンは プライドが高くて
なかなか 人には なつかないのじゃがファーレーンの セリオス国王さま
だけは 別なのじゃ。

ちょうど ドラゴンの子どもが 卵からかえったとき 初めて見たから 親だと思っているのじゃよ。

それで セリオスさまを 背中に乗せて空を 飛んだりしているのじゃ。

このところ 牧場には いない
ようじゃから きっと また
ファーレーンにでも 遊びに
行っとるのじゃろう。<LOC5df2>",""
"5e2c","<X1e>ノーマ<X04>
私たちは 牧場を 息子のジャンに
まかせて ここで隠居してるんです。",""
"5df3","<X1e>ボイル<X04>
あんたがた 他人の持ち物を
勝手に のぞくでない。",""
"5e76","<X1e>商人<X04>
私は エメから逃げてきたんです。
かわいそうだと思ったら 何か
買っていってください。

<RET_IL>",""
"5ed1","また来てくださいね。",""
"5ee6","<X1e>道具屋<X04>
いらっしゃいませ。
どのような ご用でしょうか？<RETN>",""
"5f1e","また来てくださいね。",""
"5f96","どれを 売ってくれますか？
<RETN>",""
"5fb1"," Gold になるけど
それでも よろしいですか？
<RETN>",""
"5fdd","それは残念です。

<RETN>",""
"5fef","どうも ありがとうございます。
<RETN>",""
"5f33","おや？これ以上持てないようですね。

<RET_IL>",""
"5f57","どれを買ってくれますか？
<RETN>",""
"5f71","<X0e>だね。
どうも ありがとう。

<RET_IL>",""
